origin,mae,rmse,n
2022-06-27,1410.4288449264398,1601.9498514248667,48
2022-06-28,1545.6940952741445,1643.9743288325471,48
2022-06-29,1299.2598558920674,1392.2848912936115,48
2022-06-30,1181.7478834033245,1250.748809721478,48
2022-07-01,1827.7834001555773,2028.60617866853,48
2022-07-02,1602.8579250089006,1764.3383045319185,48
2022-07-03,1274.4442997391855,1426.804802392344,48
2022-07-04,1089.9306915694724,1292.6192578128134,48
2022-07-05,1082.4220095783307,1279.4578644916596,48
2022-07-06,852.2946040157309,1018.8444918197567,48
2022-07-07,440.4485355852639,540.2450669390291,48
2022-07-08,758.761352022043,925.5647348765812,48
2022-07-09,940.6730048687859,1050.4077616673221,48
2022-07-10,1347.921899354083,1439.6716505937177,48
2022-07-11,1091.2232761022904,1207.556305452548,48
2022-07-12,1033.2449823034467,1172.7244509313696,48
2022-07-13,1141.444135164239,1258.3423547664547,48
2022-07-14,1343.1271540599473,1455.9971968233856,48
2022-07-15,1196.163901512411,1393.6863410796655,48
2022-07-16,1484.3814270886871,1561.8715325928915,48
2022-07-17,640.7561576738306,710.9144237120414,48
2022-07-18,751.3754929393748,1026.9427371120382,48
2022-07-19,1344.6635238648269,1484.773225207773,48
2022-07-20,1113.9922334863109,1220.8179949051128,48
2022-07-21,1121.791289714491,1260.994856119642,48
2022-07-22,692.8651831693468,790.7012859189633,48
2022-07-23,565.6014280794312,634.5992934157026,48
2022-07-24,517.108602591206,594.9903590627806,48
2022-07-25,531.6097555045998,701.4491849987195,48
2022-07-26,564.4472035421937,726.3617402742872,48
2022-07-27,661.5261795458165,821.9173162119716,48
2022-07-28,552.7359393220695,695.3143793929227,48
2022-07-29,731.0749097845197,862.7642461900344,48
2022-07-30,946.3519340794556,1016.0299887496362,48
2022-07-31,885.6754408881828,990.0624515591995,48
2022-08-01,550.455248909365,644.623187542243,48
2022-08-02,649.7601907447789,833.907035319197,48
2022-08-03,675.3946083337092,794.1207153421002,48
2022-08-04,496.9244220045491,547.3216289398985,48
2022-08-05,697.8044978294364,793.4759792161542,48
2022-08-06,664.7981463347922,819.3178035002147,48
2022-08-07,522.3017114488422,602.5716678148309,48
2022-08-08,579.9242379532124,670.9009601613516,48
2022-08-09,493.2839611182778,660.1039264725227,48
2022-08-10,495.0277738004916,602.0085530374585,48
2022-08-11,567.3813365780435,682.8094340925309,48
2022-08-12,548.6803671089796,648.6466597957159,48
2022-08-13,433.1449031220345,528.5684775293333,48
2022-08-14,533.5284648408352,613.3167969269018,48
2022-08-15,531.994886923863,606.8772454072318,48
2022-08-16,599.9827397698228,714.9367515322557,48
2022-08-17,635.535342943674,863.3420535997211,48
2022-08-18,530.1479416966158,656.1413863358302,48
2022-08-19,432.71998716588615,523.0741013219669,48
2022-08-20,436.9452923776248,562.9399732398759,48
2022-08-21,769.4680194122617,1040.7058036490864,48
2022-08-22,770.9839901154431,934.2176055385537,48
2022-08-23,744.8079125404747,855.980414012034,48
2022-08-24,692.5552655275369,875.9260934539985,48
2022-08-25,445.7026677623732,540.4543244470174,48
2022-08-26,388.7808006320822,514.5874190639571,48
2022-08-27,545.713126052898,665.6310638020854,48
2022-08-28,890.2200173075744,1081.5846805574174,48
2022-08-29,576.9817105240526,679.870703753013,48
2022-08-30,1235.0275555967644,1296.0793621523537,48
2022-08-31,1067.6692328580555,1162.1674757470462,48
2022-09-01,1215.8295632891325,1309.1244678187527,48
2022-09-02,463.4729050215072,531.6092234037707,48
2022-09-03,332.5904263721655,406.7673882255023,48
2022-09-04,551.4703155082641,648.0368061039294,48
2022-09-05,665.4052657650699,769.6160890593213,48
2022-09-06,630.0076232053284,749.993860639818,48
2022-09-07,933.9289879598095,1090.5833752019196,48
2022-09-08,1054.487673488974,1117.931329263455,48
2022-09-09,885.3299592831278,1002.2303687257491,48
2022-09-10,1276.0553460966482,1397.3577654722155,48
2022-09-11,1516.5872210513223,1743.5657248974164,48
2022-09-12,1145.7166149837185,1296.8979244524976,48
2022-09-13,1003.7779614351531,1163.235682999041,48
2022-09-14,1068.0248068262088,1254.1804398700317,48
2022-09-15,401.21682451760574,496.2522639687523,48
2022-09-16,1477.8937886883396,1637.3450644050345,48
2022-09-17,1439.7344415101563,1562.956276976886,48
2022-09-18,1555.9651511460536,1723.8426773463696,48
2022-09-19,1454.8936130354607,1574.7945355588306,48
2022-09-20,1551.3081307147932,1695.6081513918277,48
2022-09-21,1034.3356695848763,1060.0523917276942,48
2022-09-22,1470.4709020211576,1508.6548088340721,48
2022-09-23,1257.4600420992845,1280.3375048101834,48
2022-09-24,1281.295490293026,1363.9361906084005,48
2022-09-25,1632.3735356162433,1882.2354032845167,48
2022-09-26,1084.6225817142868,1102.5765855976083,48
2022-09-27,1203.6556971014022,1231.736047985151,48
2022-09-28,1306.346447780675,1364.9441620488192,48
2022-09-29,1250.262940946126,1302.458508556429,48
2022-09-30,1115.288263235284,1157.6492997851112,48
2022-10-01,999.6020497504011,1104.0258461702117,48
2022-10-02,1257.9949481777624,1452.0227429174302,48
2022-10-03,1967.9744720099952,2115.519069072488,48
2022-10-04,1606.344944580356,1688.0506388119009,48
2022-10-05,684.6671871186524,795.9742593601374,48
2022-10-06,667.975410455433,782.6069346041847,48
2022-10-07,827.762475588961,948.8892750877814,48
2022-10-08,807.9047468528697,911.5797600780714,48
2022-10-09,869.5268954084086,942.4968054518384,48
2022-10-10,952.7521017795854,1011.056685789155,48
2022-10-11,1194.2594608208835,1274.7360026111892,48
2022-10-12,1289.818546901229,1344.2810317256874,48
2022-10-13,1311.9727380795928,1360.4039137739605,48
2022-10-14,1680.3487959751421,1781.8953463888383,48
2022-10-15,1801.4562844903924,1991.323988118533,48
2022-10-16,1538.7619213631851,1654.7759304145266,48
2022-10-17,1128.9713570971048,1178.638356733094,48
2022-10-18,1285.187918044776,1320.3247487398944,48
2022-10-19,1402.3684783548313,1456.7298058660044,48
2022-10-20,1092.1614263036845,1160.6498369752387,48
2022-10-21,1042.0528217965589,1132.2418399465437,48
2022-10-22,1076.0573785998026,1115.2813805325613,48
2022-10-23,915.6169813738088,964.0881268578225,48
2022-10-24,819.3177777606644,919.862519871472,48
2022-10-25,1275.4953075268002,1320.7332334090418,48
2022-10-26,1414.7872517824699,1453.7821913179296,48
2022-10-27,1501.633771677645,1549.341620577027,48
2022-10-28,1832.1339266293178,1924.6872200943133,48
2022-10-29,1834.1618577250817,2017.9089987169934,48
2022-10-30,1646.327897811447,1806.4979388193296,48
2022-10-31,966.0851215647741,1048.8658253542394,48
2022-11-01,1380.7270163989476,1465.6378309236777,48
2022-11-02,1536.315308744308,1683.8670178788834,48
2022-11-03,1449.6671316273223,1584.1309172707809,48
2022-11-04,1245.2147334371193,1337.4483954082032,48
2022-11-05,1388.3854832173463,1496.7070843813515,48
2022-11-06,1466.0475174419819,1631.5731405513707,48
2022-11-07,1354.738818648475,1404.629724567833,48
2022-11-08,1493.3196661325164,1552.4755105494123,48
2022-11-09,1588.4056131427867,1665.5044295356138,48
2022-11-10,1558.1128266561748,1638.8287217261368,48
2022-11-11,1241.2329214626873,1320.829734393864,48
2022-11-12,1223.88905877402,1344.0492615363937,48
2022-11-13,678.734496315501,749.5154227254586,48
2022-11-14,1283.8776465572453,1331.696445468656,48
2022-11-15,1325.2132366099365,1367.2411617874554,48
2022-11-16,1242.6029124695403,1323.1843016647322,48
2022-11-17,1494.6106254565432,1676.1757173750455,48
2022-11-18,1420.3671016114743,1562.885277745287,48
2022-11-19,1361.111632084163,1547.510785421299,48
2022-11-20,1349.6235548307188,1528.4812855956857,48
2022-11-21,1342.836052752589,1427.8372542749203,48
2022-11-22,1533.0619687019635,1697.52753352744,48
2022-11-23,1368.4149465048104,1494.3985137495417,48
2022-11-24,1334.0001833074953,1459.7901700662235,48
2022-11-25,1130.1097646935752,1214.968327553603,48
2022-11-26,1231.8993228827565,1387.1137611388035,48
2022-11-27,616.7277722951865,703.6862907228282,48
2022-11-28,835.9580663988604,882.6884368036008,48
2022-11-29,1223.4796740423565,1334.3938727705874,48
2022-11-30,758.2654824147506,822.4086259898678,48
2022-12-01,712.1277074171816,804.2654070036998,48
2022-12-02,847.5884687323202,936.9744767684851,48
2022-12-03,967.0191153113474,1154.8071957420316,48
2022-12-04,855.8939424614758,1021.0476395551791,48
2022-12-05,621.1532883177641,752.1515215863278,48
2022-12-06,856.7698050067129,928.4871124371494,48
2022-12-07,716.334736332874,832.4941706611692,48
2022-12-08,1238.7546114162203,1359.2967621072387,48
2022-12-09,1057.3830747367365,1171.4732076707119,48
2022-12-10,826.9429611623076,967.6078804819243,48
2022-12-11,664.1036682559946,955.7379145180669,48
2022-12-12,525.8268274747752,631.0558591971334,48
2022-12-13,1097.515259720125,1226.0265756869696,48
2022-12-14,1084.8717472050166,1227.722992620362,48
2022-12-15,1040.4663935717958,1197.685839236565,48
2022-12-16,922.7914776837723,1064.316944678657,48
2022-12-17,758.2190760238312,905.7084213451052,48
2022-12-18,758.0677697366604,907.9156223654164,48
2022-12-19,851.4674213278013,943.7042159294997,48
2022-12-20,918.8631146396621,1047.3712141343499,48
2022-12-21,1027.9102887119964,1176.1001101802171,48
2022-12-22,514.9866686585482,631.3749256680704,48
2022-12-23,563.119796884204,676.5325662053417,48
2022-12-24,354.5472970660323,514.1727318907119,48
2022-12-25,557.818307130059,740.0749615837766,48
2022-12-26,786.3126153931556,990.3643108496856,48
2022-12-27,800.1146643113943,977.700172312463,48
2022-12-28,476.3341146631794,646.0782072038886,48
2022-12-29,518.1706544803852,615.3984301981997,48
2022-12-30,622.7409094200657,701.8677935683551,48
