origin,mae,rmse,n
2022-05-16,466.30468750000017,551.8949290107369,48
2022-05-17,310.9342708333334,363.57546676818845,48
2022-05-18,205.5497222222223,233.658390173551,48
2022-05-19,590.0273958333333,626.9300704161159,48
2022-05-20,597.2789930555556,852.744711557438,48
2022-05-21,860.6477083333333,978.4470072428671,48
2022-05-22,265.26034722222215,327.5352685446635,48
2022-05-23,586.2591666666668,720.2219004624001,48
2022-05-24,233.37170138888897,286.485515717285,48
2022-05-25,118.24243055555581,172.72316361571575,48
2022-05-26,165.68399305555545,232.2145450244044,48
2022-05-27,134.19041666666655,226.25596894290237,48
2022-05-28,380.4278819444446,502.3608638308266,48
2022-05-29,398.9897916666667,531.4660642235742,48
2022-05-30,1600.0941319444446,1966.116638875923,48
2022-05-31,636.0670486111109,891.946526947063,48
2022-06-01,308.2890277777777,354.0239893804213,48
2022-06-02,287.65503472222235,323.9758702490756,48
2022-06-03,439.451423611111,640.0727041157973,48
2022-06-04,1367.771736111111,1602.937912504911,48
2022-06-05,292.5977083333333,326.4179041551018,48
2022-06-06,726.9005902777777,866.2241553893075,48
2022-06-07,298.4920833333333,345.4074023742551,48
2022-06-08,209.08850694444436,247.21205664286452,48
2022-06-09,235.9579166666666,269.02307147807966,48
2022-06-10,350.69409722222207,434.99016001974627,48
2022-06-11,626.2014930555557,761.9201430231299,48
2022-06-12,385.81784722222216,409.7039395842803,48
2022-06-13,346.0920486111111,413.7983430669366,48
2022-06-14,962.9327430555555,1132.8385369743671,48
2022-06-15,380.3284375,436.7611104038099,48
2022-06-16,368.4181944444446,426.4324339086278,48
2022-06-17,106.28805555555537,144.67546169581803,48
2022-06-18,524.7159375,640.8007158013992,48
2022-06-19,216.49194444444439,272.61355500137216,48
2022-06-20,768.0788541666667,888.816011906488,48
2022-06-21,293.0368749999999,373.6709553477311,48
2022-06-22,247.8195833333335,319.2541355570116,48
2022-06-23,148.34368055555584,177.0821229425957,48
2022-06-24,284.81968749999993,345.10133881869535,48
2022-06-25,823.7369444444444,990.6407277185301,48
2022-06-26,314.1166666666665,341.2141575336357,48
2022-06-27,1104.604201388889,1239.2961840647931,48
2022-06-28,442.8890972222221,521.117819143,48
2022-06-29,252.96024305555545,296.3360236193067,48
2022-06-30,239.97249999999997,289.5627710147743,48
2022-07-01,643.2191319444445,949.0779053564074,48
2022-07-02,710.2453819444441,802.8389306325261,48
2022-07-03,483.6895486111114,556.3359842328852,48
2022-07-04,479.5502083333333,574.2819902716323,48
2022-07-05,279.1129861111113,334.7467711318776,48
2022-07-06,239.54413194444462,288.0670884251419,48
2022-07-07,479.6367708333337,706.0435844137673,48
2022-07-08,366.8778819444446,419.4288846563691,48
2022-07-09,479.5616319444444,530.869321148683,48
2022-07-10,586.4026388888888,733.9475450542006,48
